DATE,POC_Code,T2M,Island,Fuel_Code,Latitude,Longitude
2015-02-09,BPE0331,17.16,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-10,BPE0331,13.93,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-11,BPE0331,15.34,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-12,BPE0331,17.29,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-13,BPE0331,17.62,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-14,BPE0331,14.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-15,BPE0331,12.71,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-16,BPE0331,14.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-17,BPE0331,15.86,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-18,BPE0331,16.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-19,BPE0331,16.87,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-20,BPE0331,18.66,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-21,BPE0331,17.32,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-22,BPE0331,18.07,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-23,BPE0331,17.93,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-24,BPE0331,17.4,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-25,BPE0331,17.43,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-26,BPE0331,15.5,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-27,BPE0331,15.97,NI,Wind,-40.280614262851415,175.6405101202204
2015-02-28,BPE0331,17.62,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-01,BPE0331,18.88,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-02,BPE0331,18.43,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-03,BPE0331,18.92,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-04,BPE0331,18.34,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-05,BPE0331,19.62,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-06,BPE0331,17.97,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-07,BPE0331,16.91,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-08,BPE0331,16.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-09,BPE0331,16.24,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-10,BPE0331,17.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-11,BPE0331,16.9,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-12,BPE0331,16.32,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-13,BPE0331,17.05,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-14,BPE0331,18.29,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-15,BPE0331,18.14,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-16,BPE0331,16.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-17,BPE0331,12.44,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-18,BPE0331,11.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-19,BPE0331,10.59,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-20,BPE0331,11.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-21,BPE0331,13.82,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-22,BPE0331,14.99,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-23,BPE0331,16.04,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-24,BPE0331,15.71,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-25,BPE0331,16.43,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-26,BPE0331,16.68,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-27,BPE0331,16.57,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-28,BPE0331,17.04,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-29,BPE0331,16.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-30,BPE0331,15.91,NI,Wind,-40.280614262851415,175.6405101202204
2015-03-31,BPE0331,15.01,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-01,BPE0331,15.37,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-02,BPE0331,15.19,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-03,BPE0331,16.08,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-04,BPE0331,16.08,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-05,BPE0331,15.42,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-06,BPE0331,16.78,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-07,BPE0331,17.35,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-08,BPE0331,17.2,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-09,BPE0331,15.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-10,BPE0331,16.26,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-11,BPE0331,12.84,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-12,BPE0331,13.73,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-13,BPE0331,11.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-14,BPE0331,6.73,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-15,BPE0331,7.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-16,BPE0331,8.89,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-17,BPE0331,11.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-18,BPE0331,11.5,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-19,BPE0331,11.9,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-20,BPE0331,13.61,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-21,BPE0331,14.03,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-22,BPE0331,13.59,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-23,BPE0331,12.47,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-24,BPE0331,12.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-25,BPE0331,11.75,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-26,BPE0331,12.19,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-27,BPE0331,15.19,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-28,BPE0331,12.24,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-29,BPE0331,11.6,NI,Wind,-40.280614262851415,175.6405101202204
2015-04-30,BPE0331,8.6,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-01,BPE0331,10.47,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-02,BPE0331,12.11,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-03,BPE0331,11.16,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-04,BPE0331,9.9,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-05,BPE0331,12.83,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-06,BPE0331,14.34,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-07,BPE0331,15.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-08,BPE0331,14.12,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-09,BPE0331,12.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-10,BPE0331,13.81,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-11,BPE0331,13.67,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-12,BPE0331,12.71,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-13,BPE0331,12.42,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-14,BPE0331,12.9,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-15,BPE0331,11.31,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-16,BPE0331,9.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-17,BPE0331,8.91,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-18,BPE0331,10.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-19,BPE0331,8.3,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-20,BPE0331,7.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-21,BPE0331,12.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-22,BPE0331,8.3,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-23,BPE0331,7.79,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-24,BPE0331,8.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-25,BPE0331,5.11,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-26,BPE0331,5.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-27,BPE0331,5.72,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-28,BPE0331,7.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-29,BPE0331,6.34,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-30,BPE0331,7.45,NI,Wind,-40.280614262851415,175.6405101202204
2015-05-31,BPE0331,9.46,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-01,BPE0331,9.31,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-02,BPE0331,12.38,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-03,BPE0331,10.48,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-04,BPE0331,8.56,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-05,BPE0331,5.49,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-06,BPE0331,6.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-07,BPE0331,8.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-08,BPE0331,9.8,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-09,BPE0331,12.01,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-10,BPE0331,12.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-11,BPE0331,8.6,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-12,BPE0331,8.98,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-13,BPE0331,8.39,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-14,BPE0331,10.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-15,BPE0331,7.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-16,BPE0331,5.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-17,BPE0331,6.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-18,BPE0331,9.68,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-19,BPE0331,12.23,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-20,BPE0331,11.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-21,BPE0331,8.79,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-22,BPE0331,4.43,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-23,BPE0331,4.16,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-24,BPE0331,5.32,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-25,BPE0331,4.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-26,BPE0331,8.08,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-27,BPE0331,7.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-28,BPE0331,8.83,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-29,BPE0331,9.99,NI,Wind,-40.280614262851415,175.6405101202204
2015-06-30,BPE0331,9.48,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-01,BPE0331,10.08,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-02,BPE0331,8.88,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-03,BPE0331,9.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-04,BPE0331,8.6,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-05,BPE0331,8.75,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-06,BPE0331,9.37,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-07,BPE0331,6.57,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-08,BPE0331,3.97,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-09,BPE0331,2.45,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-10,BPE0331,3.28,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-11,BPE0331,3.87,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-12,BPE0331,4.79,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-13,BPE0331,3.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-14,BPE0331,3.87,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-15,BPE0331,7.45,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-16,BPE0331,9.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-17,BPE0331,8.47,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-18,BPE0331,7.61,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-19,BPE0331,4.46,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-20,BPE0331,5.04,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-21,BPE0331,6.42,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-22,BPE0331,6.78,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-23,BPE0331,5.75,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-24,BPE0331,8.27,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-25,BPE0331,7.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-26,BPE0331,7.48,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-27,BPE0331,11.16,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-28,BPE0331,9.99,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-29,BPE0331,7.03,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-30,BPE0331,4.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-07-31,BPE0331,6.56,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-01,BPE0331,9.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-02,BPE0331,10.23,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-03,BPE0331,10.65,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-04,BPE0331,11.52,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-05,BPE0331,7.67,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-06,BPE0331,8.85,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-07,BPE0331,7.91,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-08,BPE0331,5.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-09,BPE0331,3.88,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-10,BPE0331,3.82,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-11,BPE0331,4.83,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-12,BPE0331,4.4,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-13,BPE0331,5.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-14,BPE0331,7.03,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-15,BPE0331,8.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-16,BPE0331,8.24,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-17,BPE0331,7.2,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-18,BPE0331,8.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-19,BPE0331,8.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-20,BPE0331,6.56,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-21,BPE0331,5.82,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-22,BPE0331,6.23,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-23,BPE0331,8.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-24,BPE0331,10.48,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-25,BPE0331,9.69,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-26,BPE0331,7.47,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-27,BPE0331,5.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-28,BPE0331,8.5,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-29,BPE0331,8.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-30,BPE0331,11.2,NI,Wind,-40.280614262851415,175.6405101202204
2015-08-31,BPE0331,7.81,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-01,BPE0331,8.39,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-02,BPE0331,10.31,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-03,BPE0331,7.61,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-04,BPE0331,8.57,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-05,BPE0331,8.41,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-06,BPE0331,7.26,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-07,BPE0331,4.37,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-08,BPE0331,6.61,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-09,BPE0331,9.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-10,BPE0331,9.54,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-11,BPE0331,6.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-12,BPE0331,4.87,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-13,BPE0331,9.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-14,BPE0331,6.05,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-15,BPE0331,9.6,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-16,BPE0331,10.55,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-17,BPE0331,11.67,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-18,BPE0331,11.52,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-19,BPE0331,8.44,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-20,BPE0331,7.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-21,BPE0331,6.65,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-22,BPE0331,9.59,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-23,BPE0331,10.44,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-24,BPE0331,9.66,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-25,BPE0331,8.72,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-26,BPE0331,7.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-27,BPE0331,7.4,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-28,BPE0331,7.81,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-29,BPE0331,9.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-09-30,BPE0331,9.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-01,BPE0331,11.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-02,BPE0331,11.49,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-03,BPE0331,11.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-04,BPE0331,11.31,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-05,BPE0331,10.39,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-06,BPE0331,10.12,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-07,BPE0331,11.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-08,BPE0331,9.52,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-09,BPE0331,7.83,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-10,BPE0331,10.24,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-11,BPE0331,10.66,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-12,BPE0331,12.41,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-13,BPE0331,11.72,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-14,BPE0331,10.39,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-15,BPE0331,10.94,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-16,BPE0331,11.12,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-17,BPE0331,12.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-18,BPE0331,11.91,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-19,BPE0331,10.82,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-20,BPE0331,10.12,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-21,BPE0331,11.69,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-22,BPE0331,12.11,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-23,BPE0331,12.92,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-24,BPE0331,11.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-25,BPE0331,11.77,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-26,BPE0331,11.98,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-27,BPE0331,11.84,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-28,BPE0331,11.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-29,BPE0331,11.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-30,BPE0331,8.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-10-31,BPE0331,9.22,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-01,BPE0331,11.81,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-02,BPE0331,11.05,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-03,BPE0331,11.79,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-04,BPE0331,8.86,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-05,BPE0331,8.14,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-06,BPE0331,9.52,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-07,BPE0331,10.59,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-08,BPE0331,10.95,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-09,BPE0331,14.09,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-10,BPE0331,13.53,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-11,BPE0331,11.64,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-12,BPE0331,8.15,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-13,BPE0331,7.78,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-14,BPE0331,8.94,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-15,BPE0331,12.62,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-16,BPE0331,10.88,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-17,BPE0331,12.11,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-18,BPE0331,9.47,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-19,BPE0331,10.85,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-20,BPE0331,13.05,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-21,BPE0331,12.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-22,BPE0331,12.8,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-23,BPE0331,12.18,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-24,BPE0331,12.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-25,BPE0331,14.17,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-26,BPE0331,15.76,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-27,BPE0331,17.06,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-28,BPE0331,13.51,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-29,BPE0331,14.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-11-30,BPE0331,16.37,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-01,BPE0331,15.92,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-02,BPE0331,16.52,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-03,BPE0331,16.21,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-04,BPE0331,15.01,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-05,BPE0331,14.05,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-06,BPE0331,13.1,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-07,BPE0331,12.01,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-08,BPE0331,12.46,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-09,BPE0331,12.81,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-10,BPE0331,13.04,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-11,BPE0331,15.63,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-12,BPE0331,17.08,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-13,BPE0331,14.03,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-14,BPE0331,12.36,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-15,BPE0331,14.02,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-16,BPE0331,13.26,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-17,BPE0331,11.2,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-18,BPE0331,11.4,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-19,BPE0331,13.61,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-20,BPE0331,14.16,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-21,BPE0331,15.94,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-22,BPE0331,15.96,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-23,BPE0331,13.41,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-24,BPE0331,14.7,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-25,BPE0331,16.34,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-26,BPE0331,17.25,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-27,BPE0331,15.37,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-28,BPE0331,16.12,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-29,BPE0331,14.62,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-30,BPE0331,16.39,NI,Wind,-40.280614262851415,175.6405101202204
2015-12-31,BPE0331,15.98,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-01,BPE0331,19.51,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-02,BPE0331,17.65,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-03,BPE0331,16.65,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-04,BPE0331,12.51,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-05,BPE0331,13.94,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-06,BPE0331,15.65,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-07,BPE0331,17.2,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-08,BPE0331,18.86,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-09,BPE0331,16.79,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-10,BPE0331,16.02,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-11,BPE0331,16.81,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-12,BPE0331,16.22,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-13,BPE0331,16.03,NI,Wind,-40.280614262851415,175.6405101202204
2016-01-14,BPE0331,17.04,NI,Wind,-40.280614262851415,175.6405101202204
