DATE,POC_Code,RH2M
2022-06-10,WPA2201,94.07
2022-06-11,WPA2201,95.75
2022-06-12,WPA2201,96.72
2022-06-13,WPA2201,92.08
2022-06-14,WPA2201,86.61
2022-06-15,WPA2201,91.63
2022-06-16,WPA2201,91.59
2022-06-17,WPA2201,95.99
2022-06-18,WPA2201,97.48
2022-06-19,WPA2201,92.3
2022-06-20,WPA2201,84.83
2022-06-21,WPA2201,87.18
2022-06-22,WPA2201,88.1
2022-06-23,WPA2201,83.53
2022-06-24,WPA2201,96.85
2022-06-25,WPA2201,96.74
2022-06-26,WPA2201,95.59
2022-06-27,WPA2201,88.22
2022-06-28,WPA2201,89.65
2022-06-29,WPA2201,97.39
2022-06-30,WPA2201,93.1
2022-07-01,WPA2201,86.94
2022-07-02,WPA2201,85.14
2022-07-03,WPA2201,96.36
2022-07-04,WPA2201,86.94
2022-07-05,WPA2201,97.39
2022-07-06,WPA2201,93.13
2022-07-07,WPA2201,93.57
2022-07-08,WPA2201,97.05
2022-07-09,WPA2201,94.38
2022-07-10,WPA2201,94.32
2022-07-11,WPA2201,94.09
2022-07-12,WPA2201,95.19
2022-07-13,WPA2201,95.91
2022-07-14,WPA2201,95.62
2022-07-15,WPA2201,88.06
2022-07-16,WPA2201,88.61
2022-07-17,WPA2201,88.58
2022-07-18,WPA2201,93.26
2022-07-19,WPA2201,96.9
2022-07-20,WPA2201,95.71
2022-07-21,WPA2201,92.84
2022-07-22,WPA2201,84.49
2022-07-23,WPA2201,86.39
2022-07-24,WPA2201,91.87
2022-07-25,WPA2201,94.06
2022-07-26,WPA2201,94.75
2022-07-27,WPA2201,93.81
2022-07-28,WPA2201,95.64
2022-07-29,WPA2201,90.94
2022-07-30,WPA2201,92.28
2022-07-31,WPA2201,89.52
2022-08-01,WPA2201,90.43
2022-08-02,WPA2201,93.01
2022-08-03,WPA2201,94.4
2022-08-04,WPA2201,87.81
2022-08-05,WPA2201,76.92
2022-08-06,WPA2201,86.28
2022-08-07,WPA2201,96.05
2022-08-08,WPA2201,88.94
2022-08-09,WPA2201,87.8
2022-08-10,WPA2201,81.3
2022-08-11,WPA2201,82.28
2022-08-12,WPA2201,84.99
2022-08-13,WPA2201,88.34
2022-08-14,WPA2201,81.97
2022-08-15,WPA2201,87.08
2022-08-16,WPA2201,92.33
2022-08-17,WPA2201,94.79
2022-08-18,WPA2201,95.85
2022-08-19,WPA2201,96.5
2022-08-20,WPA2201,94.76
2022-08-21,WPA2201,92.95
2022-08-22,WPA2201,94.1
2022-08-23,WPA2201,89.13
2022-08-24,WPA2201,89.24
2022-08-25,WPA2201,92.58
2022-08-26,WPA2201,95.6
2022-08-27,WPA2201,85.3
2022-08-28,WPA2201,82.25
2022-08-29,WPA2201,82.36
2022-08-30,WPA2201,80.5
2022-08-31,WPA2201,79.94
2022-09-01,WPA2201,84.62
2022-09-02,WPA2201,85.79
2022-09-03,WPA2201,94.32
2022-09-04,WPA2201,86.45
2022-09-05,WPA2201,92.54
2022-09-06,WPA2201,72.09
2022-09-07,WPA2201,84.79
2022-09-08,WPA2201,78.94
2022-09-09,WPA2201,81.87
2022-09-10,WPA2201,92.31
2022-09-11,WPA2201,89.47
2022-09-12,WPA2201,94.48
2022-09-13,WPA2201,88.4
2022-09-14,WPA2201,78.96
2022-09-15,WPA2201,84.78
2022-09-16,WPA2201,80.24
2022-09-17,WPA2201,86.02
2022-09-18,WPA2201,80.93
2022-09-19,WPA2201,92.87
2022-09-20,WPA2201,86.4
2022-09-21,WPA2201,84.59
2022-09-22,WPA2201,88.08
2022-09-23,WPA2201,88.5
2022-09-24,WPA2201,88.33
2022-09-25,WPA2201,80.83
2022-09-26,WPA2201,79.4
2022-09-27,WPA2201,82.21
2022-09-28,WPA2201,90.23
2022-09-29,WPA2201,92.24
2022-09-30,WPA2201,95.2
2022-10-01,WPA2201,93.63
2022-10-02,WPA2201,90.21
2022-10-03,WPA2201,93.14
2022-10-04,WPA2201,77.4
2022-10-05,WPA2201,86.63
2022-10-06,WPA2201,75.34
2022-10-07,WPA2201,71.56
2022-10-08,WPA2201,80.38
2022-10-09,WPA2201,82.42
2022-10-10,WPA2201,84.11
2022-10-11,WPA2201,88.53
2022-10-12,WPA2201,91.44
2022-10-13,WPA2201,89.75
2022-10-14,WPA2201,82.74
2022-10-15,WPA2201,79.61
2022-10-16,WPA2201,77.7
2022-10-17,WPA2201,89.43
2022-10-18,WPA2201,84.44
2022-10-19,WPA2201,79.48
2022-10-20,WPA2201,87.07
2022-10-21,WPA2201,75.21
2022-10-22,WPA2201,69.35
2022-10-23,WPA2201,80.02
2022-10-24,WPA2201,82.83
2022-10-25,WPA2201,81.49
2022-10-26,WPA2201,85.18
2022-10-27,WPA2201,82.03
2022-10-28,WPA2201,85.18
2022-10-29,WPA2201,89.52
2022-10-30,WPA2201,95.57
2022-10-31,WPA2201,79.04
2022-11-01,WPA2201,72.66
2022-11-02,WPA2201,75.24
2022-11-03,WPA2201,90.28
2022-11-04,WPA2201,82.79
2022-11-05,WPA2201,77.83
2022-11-06,WPA2201,78.2
2022-11-07,WPA2201,80.86
2022-11-08,WPA2201,77.63
2022-11-09,WPA2201,86.89
2022-11-10,WPA2201,81.08
2022-11-11,WPA2201,90.04
2022-11-12,WPA2201,86.19
2022-11-13,WPA2201,86.39
2022-11-14,WPA2201,82.7
2022-11-15,WPA2201,78.83
2022-11-16,WPA2201,82.49
2022-11-17,WPA2201,90.08
2022-11-18,WPA2201,91.83
2022-11-19,WPA2201,88.41
2022-11-20,WPA2201,93.21
2022-11-21,WPA2201,92.08
2022-11-22,WPA2201,89.49
2022-11-23,WPA2201,84.46
2022-11-24,WPA2201,87.94
2022-11-25,WPA2201,82.56
2022-11-26,WPA2201,81.6
2022-11-27,WPA2201,89.37
2022-11-28,WPA2201,82.11
2022-11-29,WPA2201,80.01
2022-11-30,WPA2201,91.35
2022-12-01,WPA2201,83.33
2022-12-02,WPA2201,75.92
2022-12-03,WPA2201,71.61
2022-12-04,WPA2201,76.11
2022-12-05,WPA2201,79.75
2022-12-06,WPA2201,77.2
2022-12-07,WPA2201,78.17
2022-12-08,WPA2201,72.79
2022-12-09,WPA2201,90.75
2022-12-10,WPA2201,92.79
2022-12-11,WPA2201,94.09
2022-12-12,WPA2201,70.92
2022-12-13,WPA2201,86.99
2022-12-14,WPA2201,90.77
2022-12-15,WPA2201,90.91
2022-12-16,WPA2201,88.18
2022-12-17,WPA2201,90.62
2022-12-18,WPA2201,85.74
2022-12-19,WPA2201,77.43
2022-12-20,WPA2201,86.09
2022-12-21,WPA2201,78.28
2022-12-22,WPA2201,81.08
2022-12-23,WPA2201,81.39
2022-12-24,WPA2201,83.52
2022-12-25,WPA2201,76.09
2022-12-26,WPA2201,77.35
2022-12-27,WPA2201,72.15
2022-12-28,WPA2201,73.95
2022-12-29,WPA2201,79.42
2022-12-30,WPA2201,75.15
2022-12-31,WPA2201,67.88
2023-01-01,WPA2201,67.27
2023-01-02,WPA2201,76.59
2023-01-03,WPA2201,79.78
2023-01-04,WPA2201,85.67
2023-01-05,WPA2201,89.35
2023-01-06,WPA2201,91.3
2023-01-07,WPA2201,94.43
2023-01-08,WPA2201,85.14
2023-01-09,WPA2201,78.61
2023-01-10,WPA2201,85.72
2023-01-11,WPA2201,91.47
2023-01-12,WPA2201,83.55
2023-01-13,WPA2201,72.48
2023-01-14,WPA2201,77.98
2023-01-15,WPA2201,70.36
2023-01-16,WPA2201,70.85
2023-01-17,WPA2201,75.72
2023-01-18,WPA2201,74.77
2023-01-19,WPA2201,77.87
2023-01-20,WPA2201,79.28
2023-01-21,WPA2201,79.42
2023-01-22,WPA2201,83.27
2023-01-23,WPA2201,70.48
2023-01-24,WPA2201,82.86
2023-01-25,WPA2201,83.92
2023-01-26,WPA2201,78.12
2023-01-27,WPA2201,93.75
2023-01-28,WPA2201,92.25
2023-01-29,WPA2201,93.19
2023-01-30,WPA2201,87.62
2023-01-31,WPA2201,86.14
2023-02-01,WPA2201,92.71
2023-02-02,WPA2201,89.93
2023-02-03,WPA2201,89.67
2023-02-04,WPA2201,85.9
2023-02-05,WPA2201,86.53
2023-02-06,WPA2201,87.76
2023-02-07,WPA2201,82.84
2023-02-08,WPA2201,80.37
2023-02-09,WPA2201,72.68
2023-02-10,WPA2201,77.23
2023-02-11,WPA2201,71.62
2023-02-12,WPA2201,83.04
2023-02-13,WPA2201,84.47
2023-02-14,WPA2201,82.94
2023-02-15,WPA2201,82.4
2023-02-16,WPA2201,79.85
2023-02-17,WPA2201,76.88
2023-02-18,WPA2201,69.32
2023-02-19,WPA2201,78.92
2023-02-20,WPA2201,81.22
2023-02-21,WPA2201,79.65
2023-02-22,WPA2201,84.99
2023-02-23,WPA2201,85.97
2023-02-24,WPA2201,84.72
2023-02-25,WPA2201,86.98
2023-02-26,WPA2201,84.69
2023-02-27,WPA2201,87.24
2023-02-28,WPA2201,80.39
2023-03-01,WPA2201,76.43
2023-03-02,WPA2201,78.31
2023-03-03,WPA2201,80.61
2023-03-04,WPA2201,82.36
2023-03-05,WPA2201,85.61
2023-03-06,WPA2201,78.38
2023-03-07,WPA2201,71.6
2023-03-08,WPA2201,85.95
2023-03-09,WPA2201,85.35
2023-03-10,WPA2201,90.63
2023-03-11,WPA2201,81.23
2023-03-12,WPA2201,84.52
2023-03-13,WPA2201,89.77
2023-03-14,WPA2201,73.1
2023-03-15,WPA2201,75.18
2023-03-16,WPA2201,83.47
2023-03-17,WPA2201,94.19
2023-03-18,WPA2201,84.2
2023-03-19,WPA2201,82.15
2023-03-20,WPA2201,82.61
2023-03-21,WPA2201,92.09
2023-03-22,WPA2201,76.3
2023-03-23,WPA2201,75.58
2023-03-24,WPA2201,76.55
2023-03-25,WPA2201,82.27
2023-03-26,WPA2201,91.66
2023-03-27,WPA2201,93.38
2023-03-28,WPA2201,89.66
2023-03-29,WPA2201,76.27
2023-03-30,WPA2201,83.24
2023-03-31,WPA2201,81.22
2023-04-01,WPA2201,91.51
2023-04-02,WPA2201,87.83
2023-04-03,WPA2201,80.58
2023-04-04,WPA2201,77.05
2023-04-05,WPA2201,80.71
2023-04-06,WPA2201,91.91
2023-04-07,WPA2201,83.34
2023-04-08,WPA2201,82.77
2023-04-09,WPA2201,88.72
2023-04-10,WPA2201,90.87
2023-04-11,WPA2201,91.06
2023-04-12,WPA2201,90.72
2023-04-13,WPA2201,81.84
2023-04-14,WPA2201,85.33
2023-04-15,WPA2201,80.86
2023-04-16,WPA2201,78.8
2023-04-17,WPA2201,83.21
2023-04-18,WPA2201,92.24
2023-04-19,WPA2201,91.94
2023-04-20,WPA2201,89.34
2023-04-21,WPA2201,92.28
2023-04-22,WPA2201,96.48
2023-04-23,WPA2201,92.32
2023-04-24,WPA2201,76.91
2023-04-25,WPA2201,83.69
2023-04-26,WPA2201,83.64
2023-04-27,WPA2201,78.37
2023-04-28,WPA2201,77.98
2023-04-29,WPA2201,90.98
2023-04-30,WPA2201,90.54
2023-05-01,WPA2201,93.96
2023-05-02,WPA2201,94.75
2023-05-03,WPA2201,96.33
2023-05-04,WPA2201,96.23
2023-05-05,WPA2201,95.3
2023-05-06,WPA2201,95.18
2023-05-07,WPA2201,95.57
2023-05-08,WPA2201,92.48
2023-05-09,WPA2201,96.36
2023-05-10,WPA2201,91.91
2023-05-11,WPA2201,91.83
2023-05-12,WPA2201,84.48
2023-05-13,WPA2201,86.16
2023-05-14,WPA2201,92.28
2023-05-15,WPA2201,90.92
2023-05-16,WPA2201,87.8
2023-05-17,WPA2201,92.47
2023-05-18,WPA2201,90.43
2023-05-19,WPA2201,94.65
2023-05-20,WPA2201,96.43
2023-05-21,WPA2201,88.43
2023-05-22,WPA2201,95.42
2023-05-23,WPA2201,92.54
2023-05-24,WPA2201,86.96
2023-05-25,WPA2201,80.36
2023-05-26,WPA2201,89.5
2023-05-27,WPA2201,92.8
2023-05-28,WPA2201,91.73
2023-05-29,WPA2201,95.39
2023-05-30,WPA2201,96.68
2023-05-31,WPA2201,90.96
2023-06-01,WPA2201,95.84
2023-06-02,WPA2201,93.88
2023-06-03,WPA2201,86.18
2023-06-04,WPA2201,96.16
2023-06-05,WPA2201,91.64
2023-06-06,WPA2201,87.06
2023-06-07,WPA2201,87.32
2023-06-08,WPA2201,90.1
2023-06-09,WPA2201,90.22
2023-06-10,WPA2201,88.07
2023-06-11,WPA2201,90.81
2023-06-12,WPA2201,93.27
2023-06-13,WPA2201,87.91
2023-06-14,WPA2201,89.05
2023-06-15,WPA2201,88.71
2023-06-16,WPA2201,91.42
2023-06-17,WPA2201,96.12
2023-06-18,WPA2201,96.46
2023-06-19,WPA2201,96.92
2023-06-20,WPA2201,95.82
2023-06-21,WPA2201,96.21
2023-06-22,WPA2201,95.47
2023-06-23,WPA2201,95.39
2023-06-24,WPA2201,94.01
2023-06-25,WPA2201,91.73
2023-06-26,WPA2201,94.65
2023-06-27,WPA2201,96.32
2023-06-28,WPA2201,93.78
2023-06-29,WPA2201,93.24
2023-06-30,WPA2201,93.04
2023-07-01,WPA2201,91.99
2023-07-02,WPA2201,91.98
2023-07-03,WPA2201,94.41
2023-07-04,WPA2201,91.83
2023-07-05,WPA2201,92.56
2023-07-06,WPA2201,90.54
2023-07-07,WPA2201,95.63
2023-07-08,WPA2201,96.5
2023-07-09,WPA2201,96.81
2023-07-10,WPA2201,94.15
2023-07-11,WPA2201,93.17
2023-07-12,WPA2201,89.48
2023-07-13,WPA2201,90.93
2023-07-14,WPA2201,93.96
2023-07-15,WPA2201,92.05
2023-07-16,WPA2201,93.39
2023-07-17,WPA2201,91.01
2023-07-18,WPA2201,90.55
2023-07-19,WPA2201,92.74
2023-07-20,WPA2201,91.33
2023-07-21,WPA2201,89.84
2023-07-22,WPA2201,87.52
2023-07-23,WPA2201,91.99
2023-07-24,WPA2201,94.3
2023-07-25,WPA2201,95.75
2023-07-26,WPA2201,89.57
2023-07-27,WPA2201,94.4
2023-07-28,WPA2201,90.66
2023-07-29,WPA2201,87.92
2023-07-30,WPA2201,92.27
2023-07-31,WPA2201,96.85
2023-08-01,WPA2201,94.76
2023-08-02,WPA2201,90.49
2023-08-03,WPA2201,84.59
2023-08-04,WPA2201,91.47
2023-08-05,WPA2201,83.88
2023-08-06,WPA2201,94.51
2023-08-07,WPA2201,95.32
2023-08-08,WPA2201,91.58
2023-08-09,WPA2201,89.45
2023-08-10,WPA2201,94.98
2023-08-11,WPA2201,87.5
2023-08-12,WPA2201,95.19
2023-08-13,WPA2201,97.83
2023-08-14,WPA2201,96.79
2023-08-15,WPA2201,91.39
2023-08-16,WPA2201,91.4
2023-08-17,WPA2201,87.52
2023-08-18,WPA2201,85.78
2023-08-19,WPA2201,96.82
2023-08-20,WPA2201,96.22
2023-08-21,WPA2201,90.54
2023-08-22,WPA2201,80.56
2023-08-23,WPA2201,80.1
2023-08-24,WPA2201,83.45
2023-08-25,WPA2201,81.2
2023-08-26,WPA2201,87.31
2023-08-27,WPA2201,90.5
2023-08-28,WPA2201,81.47
2023-08-29,WPA2201,78.12
2023-08-30,WPA2201,75.96
2023-08-31,WPA2201,81.49
2023-09-01,WPA2201,79.21
2023-09-02,WPA2201,87.01
2023-09-03,WPA2201,84.46
2023-09-04,WPA2201,85.84
2023-09-05,WPA2201,94.47
2023-09-06,WPA2201,93.3
2023-09-07,WPA2201,90.49
2023-09-08,WPA2201,84.15
2023-09-09,WPA2201,80.82
2023-09-10,WPA2201,87.46
2023-09-11,WPA2201,92.14
2023-09-12,WPA2201,86.45
2023-09-13,WPA2201,85.12
2023-09-14,WPA2201,85.71
2023-09-15,WPA2201,88.52
2023-09-16,WPA2201,81.69
2023-09-17,WPA2201,86.45
2023-09-18,WPA2201,82.27
2023-09-19,WPA2201,83.39
2023-09-20,WPA2201,83.61
2023-09-21,WPA2201,78.25
2023-09-22,WPA2201,86.58
2023-09-23,WPA2201,95.72
2023-09-24,WPA2201,88.51
2023-09-25,WPA2201,89.96
2023-09-26,WPA2201,93.17
2023-09-27,WPA2201,86.92
2023-09-28,WPA2201,93.49
2023-09-29,WPA2201,88.01
2023-09-30,WPA2201,87.21
2023-10-01,WPA2201,87.5
2023-10-02,WPA2201,91.33
2023-10-03,WPA2201,75.58
2023-10-04,WPA2201,76.0
2023-10-05,WPA2201,81.83
2023-10-06,WPA2201,86.28
2023-10-07,WPA2201,95.37
2023-10-08,WPA2201,86.97
2023-10-09,WPA2201,80.96
2023-10-10,WPA2201,84.98
2023-10-11,WPA2201,82.02
2023-10-12,WPA2201,84.78
2023-10-13,WPA2201,87.34
2023-10-14,WPA2201,91.18
2023-10-15,WPA2201,89.27
2023-10-16,WPA2201,75.87
2023-10-17,WPA2201,88.71
2023-10-18,WPA2201,88.11
2023-10-19,WPA2201,82.03
2023-10-20,WPA2201,79.26
2023-10-21,WPA2201,79.14
2023-10-22,WPA2201,78.82
2023-10-23,WPA2201,73.72
2023-10-24,WPA2201,88.08
2023-10-25,WPA2201,88.2
2023-10-26,WPA2201,89.06
2023-10-27,WPA2201,79.79
2023-10-28,WPA2201,65.18
2023-10-29,WPA2201,70.25
2023-10-30,WPA2201,85.27
2023-10-31,WPA2201,89.62
2023-11-01,WPA2201,86.49
2023-11-02,WPA2201,75.53
2023-11-03,WPA2201,90.17
2023-11-04,WPA2201,83.76
2023-11-05,WPA2201,76.12
2023-11-06,WPA2201,81.45
2023-11-07,WPA2201,84.73
2023-11-08,WPA2201,77.84
2023-11-09,WPA2201,75.46
2023-11-10,WPA2201,68.0
2023-11-11,WPA2201,61.79
2023-11-12,WPA2201,74.75
2023-11-13,WPA2201,77.1
2023-11-14,WPA2201,81.82
2023-11-15,WPA2201,81.84
2023-11-16,WPA2201,80.46
2023-11-17,WPA2201,92.49
2023-11-18,WPA2201,93.84
2023-11-19,WPA2201,92.88
2023-11-20,WPA2201,86.01
2023-11-21,WPA2201,79.14
2023-11-22,WPA2201,78.86
2023-11-23,WPA2201,82.36
2023-11-24,WPA2201,78.85
2023-11-25,WPA2201,77.81
2023-11-26,WPA2201,75.95
2023-11-27,WPA2201,78.17
2023-11-28,WPA2201,87.73
2023-11-29,WPA2201,79.77
2023-11-30,WPA2201,74.52
2023-12-01,WPA2201,72.95
2023-12-02,WPA2201,77.43
2023-12-03,WPA2201,93.09
2023-12-04,WPA2201,88.62
2023-12-05,WPA2201,87.77
2023-12-06,WPA2201,84.43
2023-12-07,WPA2201,77.99
2023-12-08,WPA2201,71.81
2023-12-09,WPA2201,78.78
2023-12-10,WPA2201,86.6
2023-12-11,WPA2201,77.44
2023-12-12,WPA2201,76.86
2023-12-13,WPA2201,77.47
2023-12-14,WPA2201,78.05
2023-12-15,WPA2201,80.93
2023-12-16,WPA2201,79.69
2023-12-17,WPA2201,78.95
2023-12-18,WPA2201,88.71
2023-12-19,WPA2201,80.84
2023-12-20,WPA2201,74.97
2023-12-21,WPA2201,73.63
2023-12-22,WPA2201,75.69
2023-12-23,WPA2201,76.66
2023-12-24,WPA2201,91.09
2023-12-25,WPA2201,90.31
2023-12-26,WPA2201,86.41
2023-12-27,WPA2201,72.79
2023-12-28,WPA2201,81.53
2023-12-29,WPA2201,93.15
2023-12-30,WPA2201,85.6
2023-12-31,WPA2201,91.85
2024-01-01,WPA2201,75.42
2024-01-02,WPA2201,73.73
2024-01-03,WPA2201,72.3
2024-01-04,WPA2201,75.29
2024-01-05,WPA2201,78.89
2024-01-06,WPA2201,76.62
2024-01-07,WPA2201,66.16
2024-01-08,WPA2201,78.07
2024-01-09,WPA2201,76.25
2024-01-10,WPA2201,73.47
2024-01-11,WPA2201,74.92
2024-01-12,WPA2201,73.65
2024-01-13,WPA2201,72.75
2024-01-14,WPA2201,76.08
2024-01-15,WPA2201,89.62
2024-01-16,WPA2201,75.77
2024-01-17,WPA2201,77.73
2024-01-18,WPA2201,80.33
2024-01-19,WPA2201,82.52
2024-01-20,WPA2201,81.68
2024-01-21,WPA2201,72.72
2024-01-22,WPA2201,81.12
2024-01-23,WPA2201,83.06
2024-01-24,WPA2201,60.48
2024-01-25,WPA2201,59.65
2024-01-26,WPA2201,59.82
2024-01-27,WPA2201,89.86
2024-01-28,WPA2201,89.31
2024-01-29,WPA2201,75.32
2024-01-30,WPA2201,71.9
2024-01-31,WPA2201,70.74
2024-02-01,WPA2201,73.71
2024-02-02,WPA2201,84.48
2024-02-03,WPA2201,80.18
2024-02-04,WPA2201,69.64
2024-02-05,WPA2201,71.21
2024-02-06,WPA2201,73.12
2024-02-07,WPA2201,70.19
2024-02-08,WPA2201,69.41
2024-02-09,WPA2201,74.04
2024-02-10,WPA2201,80.0
2024-02-11,WPA2201,59.47
2024-02-12,WPA2201,54.73
2024-02-13,WPA2201,63.45
2024-02-14,WPA2201,65.74
2024-02-15,WPA2201,67.54
2024-02-16,WPA2201,68.4
2024-02-17,WPA2201,64.1
2024-02-18,WPA2201,74.47
2024-02-19,WPA2201,77.75
2024-02-20,WPA2201,71.01
2024-02-21,WPA2201,62.69
2024-02-22,WPA2201,79.68
2024-02-23,WPA2201,82.78
2024-02-24,WPA2201,77.25
2024-02-25,WPA2201,79.27
2024-02-26,WPA2201,88.92
2024-02-27,WPA2201,84.87
2024-02-28,WPA2201,72.23
2024-02-29,WPA2201,66.92
2024-03-01,WPA2201,71.2
2024-03-02,WPA2201,82.13
2024-03-03,WPA2201,88.45
2024-03-04,WPA2201,94.43
2024-03-05,WPA2201,74.85
2024-03-06,WPA2201,66.99
2024-03-07,WPA2201,77.79
2024-03-08,WPA2201,79.81
2024-03-09,WPA2201,72.27
2024-03-10,WPA2201,70.85
2024-03-11,WPA2201,80.65
2024-03-12,WPA2201,81.31
2024-03-13,WPA2201,81.17
2024-03-14,WPA2201,89.07
2024-03-15,WPA2201,93.55
2024-03-16,WPA2201,68.71
2024-03-17,WPA2201,79.41
2024-03-18,WPA2201,76.39
2024-03-19,WPA2201,64.56
2024-03-20,WPA2201,65.47
2024-03-21,WPA2201,71.79
2024-03-22,WPA2201,69.74
2024-03-23,WPA2201,90.88
2024-03-24,WPA2201,85.09
2024-03-25,WPA2201,83.18
2024-03-26,WPA2201,85.6
2024-03-27,WPA2201,86.24
2024-03-28,WPA2201,86.46
2024-03-29,WPA2201,68.45
2024-03-30,WPA2201,69.99
2024-03-31,WPA2201,66.49
2024-04-01,WPA2201,75.49
2024-04-02,WPA2201,75.46
2024-04-03,WPA2201,81.68
2024-04-04,WPA2201,85.46
2024-04-05,WPA2201,77.77
2024-04-06,WPA2201,73.31
2024-04-07,WPA2201,77.27
2024-04-08,WPA2201,79.71
2024-04-09,WPA2201,85.74
2024-04-10,WPA2201,85.07
2024-04-11,WPA2201,91.57
2024-04-12,WPA2201,94.24
2024-04-13,WPA2201,91.35
2024-04-14,WPA2201,84.62
2024-04-15,WPA2201,87.99
2024-04-16,WPA2201,85.9
2024-04-17,WPA2201,87.83
2024-04-18,WPA2201,88.03
2024-04-19,WPA2201,89.08
2024-04-20,WPA2201,95.76
2024-04-21,WPA2201,88.21
2024-04-22,WPA2201,82.55
2024-04-23,WPA2201,74.42
2024-04-24,WPA2201,84.75
2024-04-25,WPA2201,94.07
2024-04-26,WPA2201,90.37
2024-04-27,WPA2201,81.38
2024-04-28,WPA2201,76.76
2024-04-29,WPA2201,78.6
2024-04-30,WPA2201,83.13
2024-05-01,WPA2201,88.06
2024-05-02,WPA2201,87.69
2024-05-03,WPA2201,81.45
2024-05-04,WPA2201,79.11
2024-05-05,WPA2201,83.99
2024-05-06,WPA2201,93.38
2024-05-07,WPA2201,82.54
2024-05-08,WPA2201,71.29
2024-05-09,WPA2201,77.69
2024-05-10,WPA2201,73.34
2024-05-11,WPA2201,78.09
2024-05-12,WPA2201,85.51
2024-05-13,WPA2201,92.95
2024-05-14,WPA2201,90.67
2024-05-15,WPA2201,96.78
2024-05-16,WPA2201,92.79
2024-05-17,WPA2201,88.02
2024-05-18,WPA2201,85.32
2024-05-19,WPA2201,88.25
2024-05-20,WPA2201,90.61
2024-05-21,WPA2201,96.32
2024-05-22,WPA2201,89.04
2024-05-23,WPA2201,87.28
2024-05-24,WPA2201,90.46
2024-05-25,WPA2201,91.21
2024-05-26,WPA2201,86.35
2024-05-27,WPA2201,93.19
2024-05-28,WPA2201,92.5
2024-05-29,WPA2201,93.29
2024-05-30,WPA2201,90.41
2024-05-31,WPA2201,91.65
2024-06-01,WPA2201,91.48
2024-06-02,WPA2201,92.21
2024-06-03,WPA2201,96.69
2024-06-04,WPA2201,81.07
2024-06-05,WPA2201,88.74
2024-06-06,WPA2201,87.86
2024-06-07,WPA2201,86.64
2024-06-08,WPA2201,88.33
2024-06-09,WPA2201,96.21
2024-06-10,WPA2201,96.56
2024-06-11,WPA2201,89.78
2024-06-12,WPA2201,82.51
2024-06-13,WPA2201,90.45
2024-06-14,WPA2201,96.54
2024-06-15,WPA2201,90.86
2024-06-16,WPA2201,95.21
2024-06-17,WPA2201,95.35
2024-06-18,WPA2201,92.9
2024-06-19,WPA2201,86.78
2024-06-20,WPA2201,91.0
2024-06-21,WPA2201,91.34
2024-06-22,WPA2201,91.48
2024-06-23,WPA2201,97.86
2024-06-24,WPA2201,93.98
2024-06-25,WPA2201,95.75
2024-06-26,WPA2201,88.6
2024-06-27,WPA2201,91.65
2024-06-28,WPA2201,90.63
2024-06-29,WPA2201,96.73
2024-06-30,WPA2201,94.04
2024-07-01,WPA2201,97.67
2024-07-02,WPA2201,94.79
2024-07-03,WPA2201,87.87
2024-07-04,WPA2201,87.11
2024-07-05,WPA2201,88.98
2024-07-06,WPA2201,89.51
2024-07-07,WPA2201,96.91
2024-07-08,WPA2201,84.41
2024-07-09,WPA2201,86.9
2024-07-10,WPA2201,91.31
2024-07-11,WPA2201,87.33
2024-07-12,WPA2201,88.2
2024-07-13,WPA2201,91.91
2024-07-14,WPA2201,90.4
2024-07-15,WPA2201,95.18
2024-07-16,WPA2201,95.33
2024-07-17,WPA2201,95.87
2024-07-18,WPA2201,86.82
2024-07-19,WPA2201,98.12
2024-07-20,WPA2201,95.79
2024-07-21,WPA2201,96.6
2024-07-22,WPA2201,96.6
2024-07-23,WPA2201,88.47
2024-07-24,WPA2201,90.21
2024-07-25,WPA2201,91.92
2024-07-26,WPA2201,86.14
2024-07-27,WPA2201,91.57
2024-07-28,WPA2201,92.57
2024-07-29,WPA2201,96.21
2024-07-30,WPA2201,94.9
2024-07-31,WPA2201,89.93
2024-08-01,WPA2201,88.54
2024-08-02,WPA2201,85.34
2024-08-03,WPA2201,81.05
2024-08-04,WPA2201,76.05
2024-08-05,WPA2201,82.94
2024-08-06,WPA2201,89.37
2024-08-07,WPA2201,86.71
2024-08-08,WPA2201,94.83
2024-08-09,WPA2201,90.86
2024-08-10,WPA2201,89.9
2024-08-11,WPA2201,89.29
2024-08-12,WPA2201,92.01
2024-08-13,WPA2201,80.4
2024-08-14,WPA2201,85.9
2024-08-15,WPA2201,91.29
2024-08-16,WPA2201,94.29
2024-08-17,WPA2201,97.07
2024-08-18,WPA2201,95.78
2024-08-19,WPA2201,90.58
2024-08-20,WPA2201,88.4
2024-08-21,WPA2201,88.7
2024-08-22,WPA2201,86.14
2024-08-23,WPA2201,87.93
2024-08-24,WPA2201,93.79
2024-08-25,WPA2201,91.2
2024-08-26,WPA2201,94.36
2024-08-27,WPA2201,95.22
2024-08-28,WPA2201,93.66
2024-08-29,WPA2201,96.47
2024-08-30,WPA2201,87.68
2024-08-31,WPA2201,96.24
2024-09-01,WPA2201,87.91
2024-09-02,WPA2201,84.94
2024-09-03,WPA2201,90.71
2024-09-04,WPA2201,84.87
2024-09-05,WPA2201,81.57
2024-09-06,WPA2201,88.84
2024-09-07,WPA2201,90.66
2024-09-08,WPA2201,84.55
